12,35,26,03,24,37,1420.40580,1000000.00000,  0.0, 0.0002406, 0.0000008, 0.0002398, 0.0000000, 0.0000000
12,35,28,03,24,39,1420.40580,1000000.00000,  0.0, 0.0002401, 0.0000004, 0.0002396, 0.0000000, 0.0000000
12,35,30,03,24,41,1420.40580,1000000.00000,  0.0, 0.0002400, 0.0000003, 0.0002397, 0.0000000, 0.0000000
12,35,32,03,24,43,1420.40580,1000000.00000,  0.0, 0.0002398, 0.0000001, 0.0002397, 0.0000000, 0.0000000
12,35,34,03,24,45,1420.40580,1000000.00000,  0.0, 0.0002399, 0.0000001, 0.0002398, 0.0000000, 0.0000000
12,35,36,03,24,47,1420.40580,1000000.00000,  0.0, 0.0002405, 0.0000000, 0.0002405, 0.0000000, 0.0000000
12,35,38,03,24,49,1420.40580,1000000.00000,  0.0, 0.0002404, 0.0000000, 0.0002404, 0.0000000, 0.0000000
12,35,40,03,24,51,1420.40580,1000000.00000,  0.0, 0.0002404, 0.0000000, 0.0002404, 0.0000000, 0.0000000
12,35,42,03,24,53,1420.40580,1000000.00000,  0.0, 0.0002401, 0.0000000, 0.0002401, 0.0000000, 0.0000000
12,35,44,03,24,55,1420.40580,1000000.00000,  0.0, 0.0002403, 0.0000000, 0.0002403, 0.0000000, 0.0000000
12,35,46,03,24,57,1420.40580,1000000.00000,  0.0, 0.0002404, 0.0000000, 0.0002404, 0.0000000, 0.0000000
12,35,48,03,24,59,1420.40580,1000000.00000,  0.0, 0.0002407, 0.0000000, 0.0002407, 0.0000000, 0.0000000
12,35,50,03,25,01,1420.40580,1000000.00000,  0.0, 0.0002400, 0.0000000, 0.0002400, 0.0000000, 0.0000000
12,35,52,03,25,03,1420.40580,1000000.00000,  0.0, 0.0002400, 0.0000000, 0.0002400, 0.0000000, 0.0000000
12,35,54,03,25,05,1420.40580,1000000.00000,  0.0, 0.0002402, 0.0000000, 0.0002402, 0.0000000, 0.0000000
12,35,56,03,25,07,1420.40580,1000000.00000,  0.0, 0.0002406, 0.0000000, 0.0002406, 0.0000000, 0.0000000
12,35,58,03,25,09,1420.40580,1000000.00000,  0.0, 0.0002407, 0.0000000, 0.0002407, 0.0000000, 0.0000000
12,36,00,03,25,11,1420.40580,1000000.00000,  0.0, 0.0002406, 0.0000000, 0.0002406, 0.0000000, 0.0000000
12,36,02,03,25,13,1420.40580,1000000.00000,  0.0, 0.0002404, 0.0000000, 0.0002404, 0.0000000, 0.0000000
12,36,04,03,25,15,1420.40580,1000000.00000,  0.0, 0.0002402, 0.0000000, 0.0002402, 0.0000000, 0.0000000
12,36,06,03,25,17,1420.40580,1000000.00000,  0.0, 0.0002401, 0.0000000, 0.0002401, 0.0000000, 0.0000000
12,36,08,03,25,19,1420.40580,1000000.00000,  0.0, 0.0002401, 0.0000000, 0.0002401, 0.0000000, 0.0000000
12,36,10,03,25,21,1420.40580,1000000.00000,  0.0, 0.0002399, 0.0000000, 0.0002399, 0.0000000, 0.0000000
12,36,12,03,25,23,1420.40580,1000000.00000,  0.0, 0.0002397, 0.0000000, 0.0002397, 0.0000000, 0.0000000
12,36,14,03,25,25,1420.40580,1000000.00000,  0.0, 0.0002397, 0.0000000, 0.0002397, 0.0000000, 0.0000000
12,36,17,03,25,28,1420.40580,1000000.00000,  0.0, 0.0002393, 0.0000000, 0.0002393, 0.0000000, 0.0000000
12,36,19,03,25,30,1420.40580,1000000.00000,  0.0, 0.0002397, 0.0000000, 0.0002397, 0.0000000, 0.0000000
12,36,21,03,25,32,1420.40580,1000000.00000,  0.0, 0.0002399, 0.0000000, 0.0002399, 0.0000000, 0.0000000
12,36,23,03,25,34,1420.40580,1000000.00000,  0.0, 0.0002399, 0.0000000, 0.0002399, 0.0000000, 0.0000000
12,36,25,03,25,36,1420.40580,1000000.00000,  0.0, 0.0002399, 0.0000000, 0.0002399, 0.0000000, 0.0000000
12,36,27,03,25,38,1420.40580,1000000.00000,  0.0, 0.0002399, 0.0000000, 0.0002399, 0.0000000, 0.0000000
12,36,29,03,25,40,1420.40580,1000000.00000,  0.0, 0.0002397, 0.0000000, 0.0002397, 0.0000000, 0.0000000
12,36,31,03,25,42,1420.40580,1000000.00000,  0.0, 0.0002398, 0.0000000, 0.0002398, 0.0000000, 0.0000000
12,36,33,03,25,44,1420.40580,1000000.00000,  0.0, 0.0002400, 0.0000000, 0.0002400, 0.0000000, 0.0000000
12,36,35,03,25,46,1420.40580,1000000.00000,  0.0, 0.0002402, 0.0000000, 0.0002402, 0.0000000, 0.0000000
12,36,37,03,25,48,1420.40580,1000000.00000,  0.0, 0.0002401, 0.0000000, 0.0002401, 0.0000000, 0.0000000
12,36,39,03,25,50,1420.40580,1000000.00000,  0.0, 0.0002398, 0.0000000, 0.0002398, 0.0000000, 0.0000000
12,36,41,03,25,52,1420.40580,1000000.00000,  0.0, 0.0002395, 0.0000000, 0.0002395, 0.0000000, 0.0000000
12,36,43,03,25,54,1420.40580,1000000.00000,  0.0, 0.0002399, 0.0000000, 0.0002399, 0.0000000, 0.0000000
12,36,45,03,25,56,1420.40580,1000000.00000,  0.0, 0.0002402, 0.0000000, 0.0002402, 0.0000000, 0.0000000
12,36,47,03,25,58,1420.40580,1000000.00000,  0.0, 0.0002402, 0.0000000, 0.0002402, 0.0000000, 0.0000000
12,36,49,03,26,00,1420.40580,1000000.00000,  0.0, 0.0002400, 0.0000000, 0.0002400, 0.0000000, 0.0000000
12,36,51,03,26,02,1420.40580,1000000.00000,  0.0, 0.0002400, 0.0000000, 0.0002400, 0.0000000, 0.0000000
12,36,53,03,26,04,1420.40580,1000000.00000,  0.0, 0.0002399, 0.0000000, 0.0002399, 0.0000000, 0.0000000
12,36,55,03,26,06,1420.40580,1000000.00000,  0.0, 0.0002398, 0.0000000, 0.0002398, 0.0000000, 0.0000000
12,36,57,03,26,08,1420.40580,1000000.00000,  0.0, 0.0002395, 0.0000000, 0.0002395, 0.0000000, 0.0000000
12,36,59,03,26,10,1420.40580,1000000.00000,  0.0, 0.0002398, 0.0000000, 0.0002398, 0.0000000, 0.0000000
12,37,01,03,26,12,1420.40580,1000000.00000,  0.0, 0.0002399, 0.0000000, 0.0002399, 0.0000000, 0.0000000
12,37,04,03,26,15,1420.40580,1000000.00000,  0.0, 0.0002402, 0.0000000, 0.0002402, 0.0000000, 0.0000000
12,37,06,03,26,17,1420.40580,1000000.00000,  0.0, 0.0002406, 0.0000000, 0.0002406, 0.0000000, 0.0000000
12,37,08,03,26,19,1420.40580,1000000.00000,  0.0, 0.0002406, 0.0000000, 0.0002406, 0.0000000, 0.0000000
12,37,10,03,26,21,1420.40580,1000000.00000,  0.0, 0.0002408, 0.0000000, 0.0002408, 0.0000000, 0.0000000
12,37,12,03,26,23,1420.40580,1000000.00000,  0.0, 0.0002408, 0.0000000, 0.0002408, 0.0000000, 0.0000000
12,37,14,03,26,25,1420.40580,1000000.00000,  0.0, 0.0002402, 0.0000000, 0.0002402, 0.0000000, 0.0000000
12,37,16,03,26,27,1420.40580,1000000.00000,  0.0, 0.0002405, 0.0000000, 0.0002405, 0.0000000, 0.0000000
12,37,18,03,26,29,1420.40580,1000000.00000,  0.0, 0.0002407, 0.0000000, 0.0002407, 0.0000000, 0.0000000
12,37,20,03,26,31,1420.40580,1000000.00000,  0.0, 0.0002406, 0.0000000, 0.0002406, 0.0000000, 0.0000000
12,37,22,03,26,33,1420.40580,1000000.00000,  0.0, 0.0002406, 0.0000000, 0.0002406, 0.0000000, 0.0000000
12,37,24,03,26,35,1420.40580,1000000.00000,  0.0, 0.0002405, 0.0000000, 0.0002405, 0.0000000, 0.0000000
12,37,26,03,26,37,1420.40580,1000000.00000,  0.0, 0.0002407, 0.0000000, 0.0002407, 0.0000000, 0.0000000
12,37,28,03,26,39,1420.40580,1000000.00000,  0.0, 0.0002406, 0.0000000, 0.0002406, 0.0000000, 0.0000000
12,37,30,03,26,41,1420.40580,1000000.00000,  0.0, 0.0002412, 0.0000000, 0.0002412, 0.0000000, 0.0000000
12,37,32,03,26,43,1420.40580,1000000.00000,  0.0, 0.0002413, 0.0000000, 0.0002413, 0.0000000, 0.0000000
12,37,34,03,26,45,1420.40580,1000000.00000,  0.0, 0.0002409, 0.0000000, 0.0002409, 0.0000000, 0.0000000
12,37,36,03,26,47,1420.40580,1000000.00000,  0.0, 0.0002411, 0.0000000, 0.0002411, 0.0000000, 0.0000000
12,37,38,03,26,49,1420.40580,1000000.00000,  0.0, 0.0002414, 0.0000000, 0.0002414, 0.0000000, 0.0000000
12,37,40,03,26,51,1420.40580,1000000.00000,  0.0, 0.0002412, 0.0000000, 0.0002412, 0.0000000, 0.0000000
12,37,42,03,26,53,1420.40580,1000000.00000,  0.0, 0.0002408, 0.0000000, 0.0002408, 0.0000000, 0.0000000
12,37,44,03,26,55,1420.40580,1000000.00000,  0.0, 0.0002404, 0.0000000, 0.0002404, 0.0000000, 0.0000000
12,37,46,03,26,57,1420.40580,1000000.00000,  0.0, 0.0002402, 0.0000000, 0.0002402, 0.0000000, 0.0000000
12,37,48,03,26,59,1420.40580,1000000.00000,  0.0, 0.0002401, 0.0000000, 0.0002401, 0.0000000, 0.0000000
12,37,50,03,27,01,1420.40580,1000000.00000,  0.0, 0.0002401, 0.0000000, 0.0002401, 0.0000000, 0.0000000
12,37,52,03,27,03,1420.40580,1000000.00000,  0.0, 0.0002405, 0.0000000, 0.0002405, 0.0000000, 0.0000000
12,37,54,03,27,05,1420.40580,1000000.00000,  0.0, 0.0002408, 0.0000000, 0.0002408, 0.0000000, 0.0000000
12,37,56,03,27,07,1420.40580,1000000.00000,  0.0, 0.0002404, 0.0000000, 0.0002404, 0.0000000, 0.0000000
12,37,58,03,27,09,1420.40580,1000000.00000,  0.0, 0.0002403, 0.0000000, 0.0002403, 0.0000000, 0.0000000
12,38,01,03,27,12,1420.40580,1000000.00000,  0.0, 0.0002401, 0.0000000, 0.0002401, 0.0000000, 0.0000000
12,38,03,03,27,14,1420.40580,1000000.00000,  0.0, 0.0002398, 0.0000000, 0.0002398, 0.0000000, 0.0000000
12,38,05,03,27,16,1420.40580,1000000.00000,  0.0, 0.0002398, 0.0000000, 0.0002398, 0.0000000, 0.0000000
